Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (km/h),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Derrick Ochan -URA -GK,2nd.half, game, 46046.87598463,46046.912159919,"3125",1.9301,0.501,0,219.8388,8,0,0,111.8706,16.5441,37.0576,2.8027,8.296,0,5.5037,5.5297,"0.8228","0.9288","0.178","0.0005","0","2443.7","631.6","50.2","0.1","0","71","8","0","0","0","0","0","0","0","0","0.8644","0.1121","0.0364","0.017","0.0111","1348.7","77.4","17.1","6.8","4.2","0.7495","0.0911","0.0302","0.0113","0.007","1558.7","79.9","21.9","6.6","4.3","1.1341","0.4326","0.1931","0.0995","0.0284","0.0122","0.0073","0.0067","0.0019","0.0015","0.0127","2713","275.3","77.2","33.1","10.4","5.1","2.7","2.5","0.9","0.7","4.7","3125.7","0","0","0","0","0","39","32","12","12","0","39","23","13","17"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Amisi Bwangani - URA  - DF,2nd.half, game, 46046.87598463,46046.912159919,"3125",0,0,0,0,0,0,0,47.9424,0,0,0,0,0,0,0,"0","0","0","0","0","3125.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3125.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3125.7","0","0","0","0","0","0","0","0","0","0","3125.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Joshua Letti Lubwama - URA - MF,2nd.half, game, 46046.87598463,46046.912159919,"3125",0.0695,0,0,6.7829,0,0,0,12.8491,5.544,1.3345,0.0865,0.016,0,0,0,"0.0493","0.0202","0","0","0","3108.5","17.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0363","0.0021","0","0","0","314.3","2.8","0","0","0","0.0302","0.001","0","0","0","2805.6","3","0","0","0","0.0654","0.0041","0","0","0","0","0","0","0","0","0","3122.5","3.2","0","0","0","0","0","0","0","0","0","3125.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Ibrahim Wamannah - URA -MF,2nd.half, game, 46046.87598463,46046.912159919,"3125",5.4692,662.896,48,686.4495,3,0,0,249.6937,27.5202,105.0087,8.7513,43.2927,0,6.2178,5.44,"0.5798","2.2384","1.9881","0.6027","0.0602","1211.3","1272.1","528.3","105.8","8.2","117","3","0","0","0","0","26","14","3","5","2.1182","0.486","0.1949","0.0624","0.0235","1302.6","183.8","67.8","19.9","6.9","1.8611","0.5084","0.1611","0.0422","0.0111","1243.5","206.2","66.8","21.6","6.6","0.9006","1.0858","1.2188","0.9099","0.5377","0.31","0.1893","0.1155","0.0656","0.045","0.091","1478.3","658.5","424.1","249.1","128.5","69","42.3","26.5","15.4","11.2","22.8","3125.6","0","0","0","0","0","107","103","50","29","0","126","95","43","27"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Joseph Ssemujju - URA - MF,2nd.half, game, 46046.87598463,46046.912159919,"3125",4.8894,501.039,36,594.6648,5,0,0,216.6739,28.9122,93.8755,7.5814,37.9351,0,6.463,5.8,"0.5069","2.3434","1.5381","0.441","0.06","1207.5","1428.5","404","77.6","8","114","5","0","0","0","0","18","15","3","0","1.9387","0.4228","0.132","0.0342","0.0227","1334","165.2","46.6","10.8","5.8","1.7878","0.4037","0.1039","0.0322","0.0114","1336","163.4","43.8","14.6","5.4","0.9059","1.3288","0.8681","0.7592","0.4382","0.2237","0.1305","0.068","0.052","0.0204","0.0945","1542.2","834.1","306.8","207.3","104.6","49.7","28.2","15.8","11.4","4.5","21","3125.6","0","0","0","0","0","101","65","28","20","0","107","61","24","17"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,George Masembe - URA - FWD,2nd.half, game, 46046.87598463,46046.912159919,"3125",0.1518,0,0,14.8546,0,0,0,54.4594,11.1201,2.9151,0.1894,0.2815,0,3.6852,3.2037,"0.1105","0.0401","0.0012","0","0","3097.4","27.9","0.4","0","0","1","0","0","0","0","0","0","0","0","0","0.0741","0.0022","0.0011","0.0005","0","1484.2","2.2","0.6","0.2","0","0.071","0.0023","0.0002","0.0004","0","1635.5","2.5","0.3","0.2","0","0.1183","0.029","0.0029","0.0008","0.0005","0","0","0.0004","0","0","0","3103.9","20.1","1","0.3","0.2","0","0","0.2","0","0","0","3125.6","0","0","0","0","0","1","0","1","0","0","1","0","1","0"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Faizo Matovu - URA - DF,2nd.half, game, 46046.87598463,46046.912159919,"3125",4.7955,622.218,36,582.7809,2,0,0,208.4927,30.2082,92.0733,7.4299,37.6664,0,6.5423,4.8445,"0.6062","2.1097","1.4574","0.4994","0.1229","1414.9","1221.4","385.9","87.1","16.3","95","2","0","0","0","0","14","17","4","1","1.9708","0.3725","0.1099","0.0478","0.0216","1384.7","150.5","32.6","12.6","5.5","1.7282","0.3905","0.1218","0.0286","0.0038","1318","162.3","45","12.3","2.1","0.9078","1.1593","0.936","0.6878","0.4102","0.2415","0.1552","0.0869","0.0613","0.0394","0.1101","1668.2","698.7","331.2","189.1","95.9","51.4","31.3","17.4","12.3","8.2","21.9","3125.5","0","0","0","0","0","98","66","32","7","0","116","45","25","16"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,Laban Tibiita - URA - AM,2nd.half, game, 46046.87598463,46046.912159919,"3125",2.4042,296.598,23,298.3188,2,0,0,120.6854,27.8722,46.1602,3.8032,17.8488,0,8.329,5.1037,"0.2754","1.1127","0.7195","0.2719","0.0247","2222.1","663.3","189.7","47.2","3.4","75","2","0","0","0","0","15","4","2","2","0.8817","0.2195","0.0662","0.0296","0.0182","638.3","84.1","22.5","8.9","5.2","0.8879","0.2189","0.0606","0.019","0.0027","2248.1","84.1","24.9","8.2","1.4","0.4931","0.5393","0.4673","0.3252","0.2182","0.1372","0.0893","0.0342","0.0253","0.0255","0.0494","2406.9","330.6","167.9","90.6","50.7","30","18.3","8.4","5.5","5.5","11.3","3125.6","0","0","0","0","0","47","40","20","7","0","49","36","13","19"
46046,MD13-URA FC-Vipers SC-Home-League-Loss,TUSUBIRA ABRAHAM-URA-AM,2nd.half, game, 46046.87598463,46046.912159919,"3125",0.2932,4.627,1,31.1158,2,0,0,46.4406,18.5361,5.6286,0.3967,0.8894,0,0,0,"0.1502","0.0896","0.0487","0.0046","0","3047.5","65.4","11.9","0.9","0","7","2","0","0","0","0","0","1","0","0","0.1423","0.0169","0.002","0","0","1008.3","14","1","0","0","0.1155","0.0136","0.0027","0.0001","0","2084.9","14.8","2.4","0.3","0","0.1881","0.0395","0.0138","0.0327","0.0111","0.0048","0.0015","0.0011","0","0","0.0004","3079.7","27.5","5.5","8.4","2.6","1.2","0.4","0.3","0","0","0.1","3125.6","0","0","0","0","0","2","2","0","0","0","5","3","0","0"
46045,MD13-BUL FC-SC VILLA-HOME-LEAGUE-WIN,NGOBI PASCAL-BUL FC-DMC,2nd.half, game, 46045.709519294,46045.749095694,"2094",2.9273,297.124,19,358.168,2,0,0,141.8831,27.6562,83.8758,4.1739,21.547,0,6.5815,6.0445,"0.3432","1.4316","0.8553","0.2489","0.0482","2290.6","850.4","228.9","43.1","6.5","162","2","0","0","0","0","8","8","3","0","1.1196","0.2346","0.08","0.029","0.0233","888.7","94.3","26.8","8.8","6.6","1.1138","0.2338","0.0648","0.0228","0.0055","2255","100.9","25.5","9.8","3.1","0.5584","0.8253","0.5572","0.3873","0.2148","0.1425","0.0881","0.0418","0.0342","0.0237","0.0539","2472.6","505.1","195.7","109.5","53.3","31.5","17.7","9.1","7.1","5.1","12.8","3419.4","0","0","0","0","0","61","51","21","9","0","64","38","17","18"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,RONALD OROMBI-MAROONS FC-DMC,2nd.half, game, 46043.712532014,46043.743081817,"2640",1.4179,188.248,7,171.8474,1,0,0,80.0953,26.7842,32.226,2.5943,12.9565,0,5.4334,3.6045,"0.152","0.4688","0.6089","0.162","0.0263","2180.7","264.2","163.2","27.9","3.6","42","1","0","0","0","0","2","4","0","1","0.5657","0.1115","0.0421","0.0074","0.0027","549.8","42.7","14","2.5","0.6","0.5211","0.133","0.0303","0.0041","0","1962.6","52.6","12","2.7","0.1","0.2201","0.217","0.3363","0.2716","0.1496","0.0914","0.0602","0.0253","0.0195","0.0176","0.0093","2237.6","132.3","112.8","74.1","35.9","19.5","13.1","5.1","3.7","3.5","2","2639.5","0","0","0","0","0","24","27","9","0","0","25","25","7","1"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,IVAN MAYANJA-MAROONS FC-AMC,2nd.half, game, 46043.712532014,46043.743081817,"2640",4.5653,497.023,36,542.6048,8,0,0,222.3039,31.6963,103.7567,8.3101,45.9085,0,6.8801,4.8623,"0.3121","2.1425","1.6137","0.4575","0.0396","836.4","1299.3","416.5","82.4","5","261","8","0","0","0","0","18","7","10","1","1.826","0.3395","0.1164","0.0331","0.022","1143.2","120.9","36.6","10.3","5.7","1.721","0.3751","0.1025","0.0261","0.0036","1132.5","138.3","39.5","11","1.6","0.6481","1.3324","0.7285","0.7763","0.4914","0.233","0.1237","0.0838","0.0493","0.0329","0.0659","1120.7","818.6","250.3","203.3","111.5","54.1","29.3","18.9","10.9","7.4","14.6","2639.5","0","0","0","0","0","74","62","38","9","0","83","47","27","16"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,ABEL MICHAEL ETRUDE-MAROONS FC- AM,2nd.half, game, 46043.712532014,46043.743081817,"2640",0.8873,95.821,5,105.247,0,0,0,40.0418,27.1842,20.1663,1.5889,8.6793,0,5.5233,5.1365,"0.0373","0.3333","0.4209","0.0655","0.0303","2321.2","193.5","110","10.8","4.1","55","0","0","0","0","0","2","2","0","1","0.3813","0.0496","0.0164","0.0102","0.0056","195.8","17.2","4.9","3.1","1.3","0.3428","0.0644","0.0129","0.0028","0.0014","2385.6","24.9","5.4","0.8","0.6","0.0924","0.1753","0.1918","0.238","0.0618","0.0459","0.0397","0.0157","0.0082","0.0066","0.0119","2368.2","104.3","64.8","61.8","15.8","9.5","6.7","3.1","1.4","1.3","2.7","0","0","0","0","0","0","18","10","1","2","0","11","6","5","4"
46046,MD13-Vipers SC-URA FC-Away-League-Win,GUSTO MULONGO-VIPERS SC-FW,2nd.half, game, 46046.875577639,46046.913088079,"3241",4.1735,585.527,32,571.7998,7,0,0,202.2815,31.1523,77.2636,6.3093,32.1598,0,8.4578,6.2186,"0.5324","1.9923","1.0633","0.4552","0.1303","1665","1198","282.3","79","16.7","209","7","0","0","0","0","13","13","5","1","1.5991","0.3309","0.1256","0.056","0.0209","1440.6","126.4","37.7","14.6","4.8","1.5504","0.3339","0.1179","0.0292","0.0097","1420.6","136","44.1","12","4.2","0.8593","1.2181","0.6469","0.4756","0.3096","0.1983","0.121","0.1087","0.0662","0.0432","0.1265","1939.9","736.1","226.7","131.1","72.6","41.9","25.2","20.9","12.3","8.5","25.8","3240.9","0","0","0","0","0","64","54","25","17","0","71","44","28","20"
46046,New Session 1,MARVIN KAVUMA-NEC FC-FW,2nd.half, game training, 46046.709688808,46046.741021562,"2699",2.0667,98.949,11,285.7029,7,0,0,123.7722,23.4882,45.9432,3.68,17.355,0,4.9556,6.5601,"0.3747","1.0504","0.5427","0.0989","0","1902.8","645.8","140.2","18.2","0","48","7","0","0","0","0","7","3","0","1","0.863","0.1741","0.0515","0.0181","0.0044","1111.2","85.5","19.1","6.2","1.3","0.7477","0.1412","0.0396","0.0198","0.0074","1369.4","82.4","18.7","9.2","4","0.5641","0.6032","0.3332","0.267","0.1488","0.0506","0.0267","0.0197","0.0125","0.013","0.0278","2061.3","375.1","123.6","71.1","35.2","12.5","7.6","5.2","3","3.5","8.9","2707.2","0","0","0","0","0","60","32","8","15","0","55","27","18","5"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,PATRICK BAYIGA-NEC FC-CB,2nd.half, game, 46046.709688808,46046.741021562,"2699",3.0521,80.235,8,399.0162,0,0,0,143.2905,20.7522,67.85,5.1391,26.5699,0,5.3075,5.0356,"0.573","1.8949","0.504","0.0802","0","1394.4","1158.3","139.6","14.9","0","137","0","0","0","0","0","6","2","0","0","1.3144","0.2373","0.0493","0.0136","0.0063","1202.8","114.3","20.2","4.9","2.3","1.165","0.2159","0.0349","0.0117","0.0036","1214","120.4","19.1","6.8","2.4","0.934","1.0625","0.5614","0.2457","0.1238","0.0472","0.0355","0.0133","0.0102","0.0058","0.0127","1698.2","654.2","211","77.1","32.1","13.3","9.2","3.9","2.6","1.8","3.8","2707.1","0","0","0","0","0","95","41","12","10","0","96","42","13","7"
46046,New Session 1,ALLAN MUGALU-NEC FC-AM,2nd.half, game training, 46046.709688808,46046.741021562,"2699",3.6271,422.484,34,472.6058,4,0,0,189.8708,26.4642,80.6328,6.5805,33.3814,0,9.7423,5.5512,"0.4059","1.5123","1.2864","0.4035","0.019","1398.7","901.9","332.4","71.6","2.6","204","4","0","0","0","0","17","11","4","2","1.4074","0.3013","0.1064","0.0381","0.0198","1014.4","122.7","35.1","11.5","5.6","1.3225","0.311","0.0916","0.0239","0.0052","1337.8","130.3","36.3","10.9","2.6","0.6332","0.8866","0.5902","0.6266","0.3849","0.2152","0.0925","0.0644","0.0401","0.03","0.0633","1588.8","542.5","207.1","165.3","89.7","46.2","21.6","15.1","9","6.9","15","2707.1","0","0","0","0","0","79","59","28","12","0","74","48","19","19"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,SHAMIR KIMWERO-NEC FC-MC,2nd.half, game, 46046.709688808,46046.741021562,"2699",1.8083,173.953,11,246.1836,2,0,0,90.4672,29.8482,40.1986,3.2943,16.3675,0,6.4519,5.7823,"0.1688","0.9388","0.5267","0.143","0.0309","1992.7","545.3","140.5","24.8","3.9","110","2","0","0","0","0","8","2","0","1","0.6734","0.1555","0.0583","0.0215","0.0142","515.1","59","19.1","6.8","3.6","0.6453","0.1761","0.0522","0.0091","0.0028","2004.1","73.6","20.6","4.1","1.2","0.3223","0.4749","0.3804","0.258","0.1388","0.0772","0.0468","0.0316","0.0268","0.0146","0.0369","2120.7","287.1","139.4","74.2","35.1","17.8","10.3","6.4","5.5","2.8","7.9","2707.1","0","0","0","0","0","45","34","14","5","0","52","25","12","13"
46043,MD13-KCCA FC-Maroons FC-Away-League-DRAW,GAVIN KIZITO-KCCA FC-RB,2nd.half, game, 46043.708571968,46043.747218021,"3339",5.196,295.572,23,634.5287,7,0,0,244.1751,32.3843,93.3684,7.1633,40.1557,0,5.4578,6.1734,"0.6178","2.813","1.4695","0.2065","0.089","1237.5","1649.8","404.4","36","11.3","69","8","0","0","0","0","11","8","2","2","2.2051","0.3782","0.1015","0.0152","0.006","1478","165.1","37.5","5.4","2.3","2.0167","0.3863","0.0779","0.007","0.002","1424.7","183","37.4","4.3","1.3","1.0603","1.5309","1.256","0.6465","0.2873","0.1534","0.101","0.0608","0.0349","0.0163","0.0486","1611.6","930.9","447.1","185.4","74.7","37","21.6","11.9","6.7","2.9","9.2","3339.1","0","0","0","0","0","136","82","16","5","0","125","68","15","9"
46043,MD13-KCCA FC-Maroons FC-Away-League-DRAW,BRIAN LJARA-KCCA FC-CM,2nd.half, game, 46043.708571968,46043.747218021,"3098",5.9736,597.291,54,666.6448,6,0,0,274.0045,30.0802,115.6923,9.3799,51.5657,0,6.8089,5.2356,"1.8821","2.2947","1.1995","0.4607","0.1366","1936.7","793.5","271","78.2","18.2","205","6","0","0","0","0","32","14","5","3","2.4076","0.4712","0.1368","0.05","0.0256","1327.6","168.5","40.6","13","6.2","2.2501","0.4351","0.1417","0.0464","0.009","1301.9","166.9","51.3","18.1","3.5","0.7128","1.4909","1.2566","1.0901","0.5692","0.3122","0.1925","0.1078","0.068","0.0408","0.1327","1170.4","894.2","431.7","289.8","131","68.1","38.8","22.5","13.8","8.2","29.1","3097.6","0","0","0","0","0","119","71","43","17","0","132","73","23","23"
46043,MD13-KCCA FC-Maroons FC-Away-League-DRAW,SAMMY SSEBADUKA-KCCA FC-LW,2nd.half, game, 46043.708571968,46043.747218021,"3339",3.536,339.224,24,376.8851,6,0,0,166.1971,32.6963,63.5396,5.1613,26.7497,0,6.926,5.7467,"1.23","1.4181","0.5487","0.256","0.0832","2664.6","496.9","123.4","43.6","10.6","108","6","0","0","0","0","9","9","4","2","1.4032","0.2767","0.0802","0.0396","0.0229","974.3","103","23.4","12.5","5.9","1.2972","0.3099","0.0776","0.0225","0.0062","2056.9","119.1","31.2","9.8","3","0.5727","0.8609","0.7737","0.5391","0.3059","0.1763","0.0903","0.062","0.0362","0.0365","0.0826","2225.3","517.6","271.1","148.9","73","38.5","20.1","12.8","7.5","7.6","16.7","3339","0","0","0","0","0","76","36","25","14","0","74","36","20","22"
46045,MD13-BUL FC-SC VILLA-HOME-LEAGUE-WIN,KARIM NDUGWA-BUL FC-FW,2nd.half, game, 46045.709519294,46045.749095694,"3419",4.5574,291.743,29,597.249,0,0,0,200.6987,28.8802,79.9785,6.2463,29.8298,0,5.8519,5.12,"0.695","2.3779","1.1928","0.2272","0.0645","1596.7","1450.5","323.6","39.9","8.7","57","0","0","0","0","0","22","6","1","0","1.9029","0.3264","0.1047","0.0339","0.0108","1533.5","138.2","34.1","10.2","2.9","1.7278","0.3314","0.0999","0.0162","0.0033","1509","138.2","42.9","8.6","1.8","1.193","1.2254","0.9188","0.5201","0.2777","0.1328","0.1026","0.0586","0.0462","0.034","0.0482","2020.9","756.5","327.2","148.5","70.2","32","22.4","13.7","9.6","7.7","10.7","3419.3","0","0","0","0","0","85","68","27","7","0","108","47","25","10"
46046,MD13-Vipers SC-URA FC-Away-League-Win,MARVIN YOUNGMAN-VIPERS-DM,2nd.half, game, 46046.875577639,46046.913088079,"1687",2.9241,224.765,21,365.1319,2,0,0,144.6841,23.6002,103.9986,8.3842,43.3618,11,7.4401,5.52,"0.2967","1.3024","1.1003","0.2248","0","612.4","744.8","289.1","40.9","0","112","2","0","0","0","0","8","9","3","1","1.1531","0.2137","0.0772","0.0353","0.0158","714.3","87.3","27.4","10.9","5.1","1.1108","0.2344","0.0635","0.016","0.0044","704","102.6","26.8","6.9","1.9","0.5115","0.6288","0.6506","0.5471","0.2929","0.1275","0.0604","0.0367","0.0207","0.0155","0.0324","795","374.7","228.4","148.9","69.2","30.6","14.4","8.7","5.1","3.9","8.3","1687.2","0","0","0","0","0","74","44","17","7","0","54","43","16","21"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,STEPHEN DHATA JOSEPH LUJANG-NEC-RB,2nd.half, game, 46046.709688808,46046.741021562,"2699",3.0172,374.229,29,383.4441,5,0,0,144.1555,27.4082,67.0738,5.4875,27.6274,0,5.9408,4.8593,"0.2598","1.4776","0.9056","0.3404","0.0339","1487.8","919.9","235.8","59","4.6","193","5","0","0","0","0","18","7","1","3","1.1238","0.2507","0.1064","0.0376","0.0132","887.9","97.9","31.5","10.1","3.5","1.1143","0.2503","0.0873","0.03","0.0035","1533.6","95.9","33.4","11.5","1.8","0.4975","0.9344","0.4269","0.4186","0.2718","0.1742","0.0928","0.06","0.0375","0.037","0.0665","1686.5","592.5","148.5","112.1","65.6","37.6","19.2","13.2","8.5","7.7","15.7","2707.1","0","0","0","0","0","41","49","28","11","0","47","39","19","14"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,DANIEL SHABENE-NEC FC-DM,2nd.half, game, 46046.709688808,46046.741021562,"2699",4.089,163.738,17,441.326,0,0,0,202.5907,26.6082,90.8996,7.2179,37.9137,0,6.5023,5.6578,"0.5056","2.2169","1.2027","0.1556","0.0081","1063.2","1287.6","327.6","27.7","1.1","168","0","0","0","0","0","12","5","0","0","1.5395","0.3726","0.1095","0.037","0.0137","1080.2","162.7","39.8","12.7","4.3","1.557","0.3534","0.0831","0.0188","0.0044","1197","158.3","38.7","10.9","2.6","0.8599","1.1278","0.9439","0.5854","0.2454","0.1376","0.0818","0.0382","0.0184","0.0202","0.0303","1362.9","683.8","338.5","171.8","67","34.8","20.9","9.9","4.7","4.8","8.1","2707.1","0","0","0","0","0","120","88","29","11","0","115","73","24","21"
46046,New Session 1,HUDSON MBALIRE-NEC FC-FW,2nd.half, game training, 46046.709688808,46046.741021562,"2699",2.0555,174.81,13,236.1584,10,0,0,132.0969,24.6402,45.6953,3.5785,16.5528,0,5.4858,5.7852,"0.3656","1.029","0.4861","0.1727","0.0021","1906.4","643","126.3","31.1","0.3","65","10","0","0","0","0","4","7","1","1","0.8935","0.1703","0.0359","0.0108","0.005","971.7","80.2","15.5","3.6","1.5","0.7285","0.1604","0.0364","0.0104","0.0043","1523.7","83.4","19.9","5.4","2.2","0.5941","0.5612","0.3113","0.2321","0.1717","0.0725","0.0469","0.0229","0.0138","0.0087","0.0203","2097.4","347","115.4","64.8","38.5","16.8","11.2","5.3","3.2","2","5.5","2707","0","0","0","0","0","55","35","16","6","0","56","30","7","5"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,JOSEPH SEREMBA-NEC FC-AM,2nd.half, game, 46046.709688808,46046.741021562,"2699",4.4183,329.491,20,613.8693,7,0,0,212.5253,31.0242,98.2217,7.9066,43.0498,0,9.5233,5.9556,"0.4364","2.3129","1.3396","0.2801","0.0494","909.3","1379.6","362.2","49.6","6.4","234","7","0","0","0","0","13","5","1","1","1.6755","0.3443","0.1183","0.0576","0.0204","1090.1","154.4","39.4","16.4","5.4","1.7056","0.3697","0.0924","0.0259","0.0087","1188.5","160.6","36.3","11.7","4.3","0.7874","1.3661","0.8684","0.6102","0.325","0.163","0.089","0.0472","0.043","0.0274","0.0917","1203.7","838.2","306.5","172.8","80.2","38.2","20.5","11.4","9.5","6","20.1","2707","0","0","0","0","0","104","56","35","15","0","96","67","24","20"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,MEDIA INNOCENT-NEC FC-FW,2nd.half, game, 46046.709688808,46046.741021562,"2699",2.8593,204.807,22,341.862,3,0,0,133.7171,26.2722,63.5643,5.1051,26.3936,0,5.9289,5.6566,"0.31","1.4984","0.8461","0.191","0.0138","1541.5","903.2","226.7","33.8","1.9","115","3","0","0","0","0","17","4","0","1","1.1527","0.2239","0.066","0.0312","0.0171","868.7","97.4","21.1","9.8","4.6","1.0556","0.213","0.0739","0.019","0.0068","1573.9","89.8","30.4","8","3.4","0.5631","0.8556","0.5539","0.3781","0.2096","0.1217","0.0527","0.0295","0.0262","0.0167","0.0523","1753.6","531","193","106.4","52.2","28.5","12.8","7.4","5.7","4","12.5","2707.1","0","0","0","0","0","38","47","27","10","0","45","37","17","15"
46046,MD13 - NEC FC - KITARA FC - HOME - LEAGUE- DRAW,JACKSON SSEMBATYA-NEC FC-CB,2nd.half, game, 46046.709688808,46046.741021562,"2699",3.798,198.447,19,479.481,9,0,0,190.615,25.6002,84.4318,6.7677,33.8283,0,8.8364,5.7172,"0.6086","1.9816","1.0095","0.1934","0.0051","1247.4","1151.7","272.9","34.5","0.7","110","9","0","0","0","0","16","3","0","0","1.4798","0.3545","0.1011","0.0316","0.0129","1138.5","162.4","36.6","9.6","3.8","1.3834","0.3161","0.0928","0.0186","0.0072","1143.9","159.3","40.3","9.2","3.6","0.9444","0.9903","0.8315","0.4714","0.2352","0.1272","0.0695","0.0442","0.0212","0.015","0.0482","1531.8","594.4","301.1","137.4","61.2","31.6","17.4","11.1","5.2","4","12","2707.1","0","0","0","0","0","100","73","21","13","0","102","66","19","16"
