team            , session_title, player_name                   , position             , distance_km, sprint_distance_m, duration_min, distance_in_speed_zone_1_km, distance_in_speed_zone_2_km, distance_in_speed_zone_3_km, distance_in_speed_zone_4_km, distance_in_speed_zone_5_km, top_speed, distance_per_min, position_group
Bul FC          , MD2          , Reagan Kalyowa                , Wide Midfielders     ,      8.3069,          1250.246,  99.05      ,                      0.6006,                      3.4864,                      2.9698,                      1.0654, 0.1849                     ,   30.0082,      83.86572438, Wide Midfielders
Bul FC          , MD2          , Walter Ochora                 , Defenders            ,      8.729 ,           545.241,  99.06666667,                      1.3022,                      4.76  ,                      2.1215,                      0.4884, 0.0569                     ,   29.1682,      88.11238223, Defenders
Bul FC          , MD20         , BAKALI MAGUMDA                , Defenders            ,      9.186 ,           549.371,  98.56666667,                      1.2032,                      4.8605,                      2.5731,                      0.4576, 0.0918                     ,   29.8962,      93.19580656, Defenders
Bul FC          , MD20         , George Kasonko                , Central Midfielders  ,      9.854 ,           551.67 ,  98.55      ,                      1.031 ,                      5.4182,                      2.8531,                      0.5257, 0.0259                     ,   27.7442,      99.98985287, Central Midfielders
Bul FC          , MD20         , Hillary Onek                  , Wide Defenders       ,      9.7728,           885.314,  98.56666667,                      1.0536,                      4.9345,                      2.8994,                      0.7633, 0.122                      ,   32.2003,      99.14913764, Wide Defenders
Bul FC          , MD20         , KARIM NDUGWA                  , Forward              ,      7.2474,           536.882,  85.63333333,                      1.1018,                      4.1158,                      1.493 ,                      0.4447, 0.0921                     ,   28.8402,      84.6329311 , Forward
Bul FC          , MD20         , Nicholas Mwere                , Wide Defenders       ,      9.4591,           745.804,  98.56666667,                      1.0431,                      5.1282,                      2.542 ,                      0.6711, 0.0746                     ,   31.5043,      95.96652012, Wide Defenders
Bul FC          , MD20         , RICHARD OKELLO                , Attacking Midfielders,      7.7479,           855.391,  67.43333333,                      0.5107,                      4.1231,                      2.2587,                      0.7372, 0.1182                     ,   30.0162,     114.8971824 , Attacking Midfielders
Bul FC          , MD20         , SWABIR MPASA                  , Attacking Midfielders,     11.059 ,           682.807,  98.56666667,                      0.6578,                      6.0777,                      3.6408,                      0.6435, 0.0393                     ,   26.8882,     112.1981738 , Attacking Midfielders
Bul FC          , MD20         , Walter Ochora                 , Defenders            ,      8.7443,           494.28 ,  98.56666667,                      1.1386,                      5.0511,                      2.0604,                      0.4005, 0.0938                     ,   28.7682,      88.71457558, Defenders
Bul FC          , MD21         , BAKALI MAGUMDA                , Defenders            ,      8.6071,           448.48 , 100.3166667 ,                      1.2706,                      4.6357,                      2.2522,                      0.4155, 0.033                      ,   28.4802,      85.79930221, Defenders
Bul FC          , MD21         , Benon Tahomera                , Defenders            ,      8.6794,           471.009, 100.3166667 ,                      1.1217,                      5.0584,                      2.0284,                      0.4161, 0.055                      ,   27.8562,      86.52001994, Defenders
