p_name,club_for,club_against,player_club_,match_day,general_position,player_position,result,location,duration,distance_km,sprint_distance_m,power_plays,energy_kcal,impacts,player_load,power_score_wkg,work_ratio,top_speed_kmh,max_acceleration_mss,max_deceleration_mss,distance_per_min_mmin,accelerations_zone_count:_1__2_mss,accelerations_zone_count:_2__3_mss,accelerations_zone_count:_3__4_mss,accelerations_zone_count:_>_4_mss,deceleration_zone_count:_1__2_mss,deceleration_zone_count:_2__3_mss,deceleration_zone_count:_3__4_mss,deceleration_zone_count:_>_4_mss,distance_in_acceleration_zones:_0__1_mss_km,distance_in_acceleration_zones:_1__2_mss_km,distance_in_acceleration_zones:_2__3_mss_km,distance_in_acceleration_zones:_3__4_mss_km,distance_in_acceleration_zones:_>_4_mss_km,distance_in_deceleration_zones:_0__1_mss_km,distance_in_deceleration_zones:_1__2_mss_km,distance_in_deceleration_zones:_2__3_mss_km,distance_in_deceleration_zones:_3__4_mss_km,distance_in_deceleration_zones:_>_4_mss_km,distance_in_power_zone:_0__5_wkg_km,distance_in_power_zone:_10__15_wkg_km,distance_in_power_zone:_15__20_wkg_km,distance_in_power_zone:_20__25_wkg_km,distance_in_power_zone:_25__30_wkg_km,distance_in_power_zone:_30__35_wkg_km,distance_in_power_zone:_35__40_wkg_km,distance_in_power_zone:_40__45_wkg_km,distance_in_power_zone:_45__50_wkg_km,distance_in_power_zone:_5__10_wkg_km,distance_in_power_zone:_>_50_wkg_km,distance_in_speed_zone_1_km,distance_in_speed_zone_2_km,distance_in_speed_zone_3_km,distance_in_speed_zone_4_km,distance_in_speed_zone_5_km,impact_zones:_3__5_g_impacts,impact_zones:_5__10_g_impacts,power_play_duration_zones:_2.5__5_s_power_plays,power_play_duration_zones:_5__7.5_s_power_plays,power_play_duration_zones:_7.5__10_s_power_plays,power_play_duration_zones:_>_10_s_power_plays,time_in_acceleration_zones:_0__1_mss_secs,time_in_acceleration_zones:_1__2_mss_secs,time_in_acceleration_zones:_2__3_mss_secs,time_in_acceleration_zones:_3__4_mss_secs,time_in_acceleration_zones:_>_4_mss_secs,time_in_deceleration_zones:_0__1_mss_secs,time_in_deceleration_zones:_1__2_mss_secs,time_in_deceleration_zones:_2__3_mss_secs,time_in_deceleration_zones:_3__4_mss_secs,time_in_deceleration_zones:_>_4_mss_secs,time_in_hr_load_zone_0%__60%_max_hrsecs,time_in_power_zone:_0__5_wkg_secs,time_in_power_zone:_10__15_wkg_secs,time_in_power_zone:_15__20_wkg_secs,time_in_power_zone:_20__25_wkg_secs,time_in_power_zone:_25__30_wkg_secs,time_in_power_zone:_30__35_wkg_secs,time_in_power_zone:_35__40_wkg_secs,time_in_power_zone:_40__45_wkg_secs,time_in_power_zone:_45__50_wkg_secs,time_in_power_zone:_5__10_wkg_secs,time_in_power_zone:_>_50_wkg_secs,time_in_speed_zone_1_secs,time_in_speed_zone_2_secs,time_in_speed_zone_3_secs,time_in_speed_zone_4_secs,time_in_speed_zone_5_secs
Rita Mushimire,Kawempe Muslim Lfc,Kampala Queens Fc,Kawempe Muslim Lfc,Wmd9,Defenders,Cb,Loss,Home,91.28333333333333,3.0411,93.343,8.0,313.0218,0.0,147.3522,5.0207999999999995,24.0174,26.7522,4.6963,5.8182,33.31495344166515,85.0,50.0,14.0,4.0,86.0,28.0,15.0,6.0,1.1918,0.1834,0.0401,0.0075,0.0017,1.3612,0.1964,0.0389,0.0129,0.0071,1.0960999999999999,0.542,0.2228,0.1128,0.0652,0.0378,0.0267,0.0092,0.0062,0.9152,0.0073,0.6941999999999999,1.7943,0.4593,0.0817,0.0116,47.0,0.0,3.0,5.0,0.0,0.0,3973.2,102.7,22.5,5.3,1.0,1254.3000000000002,96.6,16.5,4.8,1.9,5478.6,4596.8,208.7,66.5,30.3,16.4,9.2,6.3,2.1,1.7,538.6,2.2,4252.6,1085.3999999999999,124.7,14.5,1.6
Rita Mushimire,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd6,Defenders,Cb,Win,Home,96.8,6.2298,287.722,18.0,640.0136,2.0,295.4765,9.5856,42.7002,25.2002,5.2041,5.2556,64.35743801652893,146.0,86.0,21.0,10.0,139.0,63.0,22.0,8.0,2.4789000000000003,0.3674,0.07869999999999999,0.0132,0.0034000000000000002,2.7866999999999997,0.3806,0.0943,0.0215,0.0053,2.3417,1.1535000000000002,0.5323,0.2895,0.17609999999999998,0.09040000000000001,0.0473,0.0266,0.0148,1.5378,0.0197,1.5834000000000001,3.1685999999999996,1.1901000000000002,0.2827,0.005,77.0,2.0,8.0,6.0,3.0,1.0,2651.3999999999996,191.8,39.5,8.2,2.3,2714.7,174.10000000000002,33.2,7.1,1.6,5823.799999999999,4165.9,420.2,157.5,73.2,39.8,20.700000000000003,11.8,6.5,3.5999999999999996,919.2,5.5,3514.1,1932.6999999999998,327.20000000000005,49.2,0.7
Rita Mushimire,Kawempe Muslim Lfc,Makerere University Wfc,Kawempe Muslim Lfc,Wmd4,Defenders,Cb,Loss,Away,96.8,6.0136,153.911,16.0,610.5398,2.0,286.2167,9.1379,41.201499999999996,24.3202,5.1823,5.2667,62.12396694214877,145.0,86.0,17.0,7.0,155.0,54.0,22.0,9.0,2.4134,0.3399,0.0739,0.0119,0.0019,2.7213000000000003,0.3518,0.0716,0.023100000000000002,0.0048000000000000004,2.4447,1.0295999999999998,0.4067,0.1755,0.1092,0.0421,0.037000000000000005,0.0206,0.015600000000000001,1.7130999999999998,0.019700000000000002,1.5415999999999999,3.4863,0.8316,0.15389999999999998,0.0,67.0,2.0,9.0,7.0,0.0,0.0,2845.4,180.2,37.599999999999994,6.9,1.2999999999999998,2544.2,169.7,28.1,7.800000000000001,1.6,5822.6,4183.7,387.7,126.8,48.599999999999994,26.6,11.2,9.1,5.1,3.8,1015.0,5.2,3400.6,2164.0,231.39999999999998,26.799999999999997,0.0
Rita Mushimire,Kawempe Muslim Lfc,Olila Hs Wfc,Kawempe Muslim Lfc,Wmd7,Defenders,Cb,Draw,Away,93.51666666666667,6.1541,196.34,22.0,616.0988,0.0,280.92179999999996,9.4764,39.129599999999996,25.1202,5.1371,7.809,65.80752094100873,129.0,65.0,20.0,5.0,117.0,58.0,24.0,5.0,2.5331,0.2979,0.0643,0.0128,0.0024000000000000002,2.8235,0.3163,0.0781,0.0221,0.0034,2.7332,0.7915,0.3447,0.19369999999999998,0.12190000000000001,0.07050000000000001,0.0406,0.0244,0.0103,1.81,0.013600000000000001,1.6783000000000001,3.583,0.6965,0.1942,0.0021,80.0,0.0,16.0,5.0,1.0,0.0,2655.6,160.2,35.2,8.1,1.6,2615.5,154.4,30.1,7.4,1.3,5669.200000000001,4046.7,305.20000000000005,104.5,49.2,28.6,16.7,9.4,5.9,2.7,1096.7,3.8000000000000003,3136.7,2311.1000000000004,187.7,33.599999999999994,0.3
Rita Mushimire,Kawempe Muslim Lfc,Rines Ss Wfc,Kawempe Muslim Lfc,Wmd1,Defenders,Cb,Win,Home,93.4,6.4033,237.93,19.0,649.4132,1.0,298.9729,10.0903,45.6198,23.4562,4.8963,5.1071,68.55781584582441,147.0,67.0,24.0,6.0,141.0,50.0,25.0,7.0,2.5962,0.3624,0.074,0.0121,0.002,2.9015,0.3296,0.0962,0.0246,0.0047,2.4824,1.0435,0.4103,0.2257,0.1339,0.0783,0.0499,0.0278,0.0167,1.9216,0.013300000000000001,1.4427,3.88,0.8427,0.2379,0.0,99.0,1.0,11.0,8.0,0.0,0.0,2605.1,186.4,37.9,7.0,1.2999999999999998,2568.3,153.2,35.5,8.8,1.3,5604.6,3800.7,397.3,124.2,57.199999999999996,33.1,18.5,11.8,6.7,4.1,1147.6,3.6,2902.7,2429.2,230.9,42.0,0.0
Rita Mushimire,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd22,Defenders,Cb,Draw,Away,92.85,5.638299999999999,335.547,25.0,578.2424000000001,5.0,266.6456,9.0274,37.6333,27.2802,4.8371,5.84,60.72482498653742,112.0,62.0,27.0,4.0,97.0,47.0,25.0,10.0,2.287,0.33130000000000004,0.0771,0.0157,0.0013000000000000002,2.4721,0.3161,0.0934,0.0359,0.0085,2.3179,0.8108,0.4175,0.23509999999999998,0.1573,0.1211,0.0771,0.0407,0.026000000000000002,1.4102000000000001,0.0246,1.4817,2.9314999999999998,0.8896999999999999,0.2904,0.045200000000000004,84.0,6.0,13.0,10.0,1.0,1.0,2791.8,150.2,35.0,7.6,0.6,2426.6,136.6,32.7,10.9,2.4000000000000004,5594.2,4180.9,302.7,120.2,57.8,34.8,25.6,16.1,9.1,6.4,834.7,6.1,3453.3,1847.1,237.5,50.3,6.199999999999999
Rita Mushimire,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd13,Defenders,Cb,Loss,Home,98.76666666666667,6.7293,190.875,21.0,694.6777,0.0,325.56600000000003,10.2421,45.2748,24.8802,5.04,5.6526,68.13331083361459,177.0,89.0,36.0,11.0,169.0,61.0,31.0,22.0,2.6603,0.4058,0.09709999999999999,0.0236,0.0042,2.9747000000000003,0.40049999999999997,0.1086,0.0409,0.0137,2.6093,1.0501,0.522,0.23709999999999998,0.1299,0.07150000000000001,0.0539,0.0449,0.0182,1.9693999999999998,0.0228,1.4928,4.0093,1.0362,0.1873,0.0034999999999999996,108.0,0.0,17.0,4.0,0.0,0.0,2705.3,217.6,49.9,13.2,2.4,2690.5,199.60000000000002,40.9,12.8,4.6,5936.6,4042.6000000000004,398.9,155.7,63.8,32.8,17.7,13.6,10.7,5.1,1189.5,6.3999999999999995,3083.1000000000004,2541.0,280.0,32.2,0.5
Rita Mushimire,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd3,Defenders,Cb,Win,Away,96.30000000000001,7.4699,175.688,18.0,759.2341,0.0,340.952,11.407,55.837199999999996,27.4082,5.0384,6.4534,77.56905503634475,177.0,90.0,25.0,6.0,200.0,67.0,19.0,18.0,3.1374,0.3841,0.08399999999999999,0.0119,0.0025,3.3165,0.393,0.0963,0.0303,0.0139,2.5080999999999998,1.4512,0.6522,0.2701,0.1272,0.07339999999999999,0.0474,0.031100000000000003,0.011,2.2835,0.0148,1.3332,4.6281,1.333,0.15889999999999999,0.0168,86.0,0.0,11.0,6.0,1.0,0.0,2729.6000000000004,189.8,41.9,6.9,1.4,2606.5,191.5,34.2,10.3,4.2,5816.1,3573.5,534.8,194.2,72.5,32.9,18.5,11.5,7.3999999999999995,2.7,1364.2,4.1,2566.1,2851.2,368.4,28.3,2.3
Rita Mushimire,Kawempe Muslim Lfc,Uganda Martyrs Lubaga Wfc,Kawempe Muslim Lfc,Wmd10,Defenders,Cb,Win,Away,99.33333333333334,2.8964,44.954,5.0,296.614,0.0,145.39749999999998,4.4434,20.086,24.6722,4.1815,5.3963,29.15838926174496,77.0,37.0,16.0,1.0,76.0,31.0,17.0,4.0,1.1692,0.1593,0.0424,0.0064,0.0004,1.2703,0.1882,0.0453,0.0115,0.0033,1.1381000000000001,0.4775,0.2372,0.0812,0.0449,0.0281,0.0189,0.0096,0.0067,0.8495,0.0046,0.7106,1.6746,0.4662,0.0414,0.0036,30.0,0.0,4.0,1.0,0.0,0.0,4363.9,98.3,24.7,4.3,0.5,1352.0,102.1,18.4,4.6,1.0,5969.6,5156.4,181.1,70.3,23.4,12.1,7.6,4.9,2.3,1.7,508.7,1.3,4788.0,1046.9,127.2,7.2,0.5
Rita Mushimire,Kawempe Muslim Lfc,Wakiso Hill Wfc,Kawempe Muslim Lfc,Wmd14,Defenders,Cb,Win,Home,96.36666666666667,6.8213,140.699,17.0,694.9154000000001,2.0,322.7848,10.4437,51.355000000000004,21.4082,5.3512,5.1156,70.78484953303355,184.0,85.0,22.0,9.0,184.0,70.0,17.0,11.0,2.7696,0.3791,0.07239999999999999,0.0138,0.0031999999999999997,3.0554,0.41690000000000005,0.08829999999999999,0.0178,0.0047,2.3731,1.2875,0.5715,0.2681,0.1095,0.057300000000000004,0.0317,0.0173,0.0057,2.0877,0.012,1.3335,4.1517,1.1954,0.1407,0.0,75.0,2.0,12.0,3.0,2.0,0.0,2825.7,203.2,39.6,8.0,1.9,2485.1,205.7,35.4,6.8,1.7999999999999998,5813.0,3801.2,481.1,169.8,69.3,28.9,16.1,8.6,4.7,1.8,1227.7,4.0,2905.4,2553.2,328.70000000000005,25.9,0.0
Samalie Nakacwa,Kawempe Muslim Lfc,Amus College Wfc,Kawempe Muslim Lfc,Wmd16,Defenders,Rb,Draw,Home,93.66666666666667,8.4685,441.38800000000003,41.0,773.5303,16.0,404.6812,13.9084,71.0474,27.3202,5.1186,5.9423,90.41103202846975,173.0,120.0,51.0,12.0,164.0,84.0,45.0,35.0,3.3129,0.5702,0.13090000000000002,0.0372,0.008,3.6329000000000002,0.531,0.1582,0.0626,0.0247,1.9733,1.822,1.191,0.5271,0.2643,0.1414,0.0821,0.045,0.036199999999999996,2.3367,0.0495,1.0448,4.5261,2.4562999999999997,0.4204,0.020999999999999998,274.0,16.0,22.0,16.0,1.0,2.0,2502.9,258.9,61.2,19.1,4.9,2476.8999999999996,227.2,55.599999999999994,21.5,7.6,0.0,2933.6,643.4000000000001,329.7,132.3,63.8,34.7,20.4,10.4,9.0,1444.6,13.9,2142.5,2754.0,661.6,74.8,2.9
Samalie Nakacwa,Kawempe Muslim Lfc,Amus College Wfc,Kawempe Muslim Lfc,Wmd5,Defenders,Rb,Draw,Away,97.85,8.4985,710.904,45.0,771.5698,9.0,385.32360000000006,13.293099999999999,65.67920000000001,27.4402,7.1637,7.1512,86.85232498722534,169.0,100.0,37.0,15.0,149.0,65.0,49.0,46.0,3.4274,0.5664,0.13419999999999999,0.0292,0.006999999999999999,3.5854,0.4508,0.1849,0.0694,0.0437,2.1435,1.5293999999999999,0.9798,0.5838000000000001,0.3246,0.19640000000000002,0.0952,0.0654,0.0409,2.4721,0.0673,1.0806,4.6589,2.048,0.6508,0.0601,240.0,9.0,19.0,20.0,4.0,2.0,2684.2,250.5,58.5,15.6,4.4,2596.7,184.5,63.2,23.700000000000003,13.3,0.0,3221.3,548.0,276.8,138.3,71.6,41.0,20.700000000000003,14.8,9.8,1535.9,16.4,2316.6000000000004,2905.0,549.9000000000001,114.9,8.2
Samalie Nakacwa,Kawempe Muslim Lfc,Fc Tooro Queens,Kawempe Muslim Lfc,Wmd8,Defenders,Rb,Win,Home,95.78333333333333,9.160499999999999,729.8499999999999,50.0,841.4010000000001,6.0,451.89480000000003,14.7914,81.2749,28.1842,5.3067,5.6934,95.63772402992865,214.0,143.0,44.0,11.0,204.0,125.0,42.0,28.0,3.524,0.7208,0.1245,0.0286,0.0034000000000000002,3.8642000000000003,0.6243000000000001,0.1937,0.0592,0.0177,1.6097000000000001,2.2636000000000003,1.2563,0.652,0.3492,0.2292,0.1411,0.0733,0.0414,2.5050999999999997,0.03949999999999999,0.9246,4.7612,2.7449,0.6227,0.10719999999999999,337.0,6.0,19.0,22.0,7.0,2.0,2455.5,328.4,64.9,18.4,2.7,2532.2,270.7,70.3,19.299999999999997,5.4,5767.799999999999,2758.1,798.6,360.5,163.6,78.7,47.6,28.9,15.399999999999999,8.7,1497.8000000000002,9.9,2183.0,2714.3,747.9,108.0,14.6
Samalie Nakacwa,Kawempe Muslim Lfc,Kampala Queens Fc,Kawempe Muslim Lfc,Wmd20,Defenders,Rb,Win,Away,96.93333333333334,9.0877,425.217,47.0,828.5562,16.0,442.632,14.457899999999999,76.1388,25.9202,6.3001,6.0712,93.75206327372766,186.0,135.0,52.0,14.0,200.0,96.0,49.0,34.0,3.6307,0.6231,0.153,0.027499999999999997,0.0040999999999999995,3.7954,0.5735,0.1844,0.07189999999999999,0.024100000000000003,2.011,2.074,1.2812999999999999,0.5650999999999999,0.2784,0.13890000000000002,0.0965,0.046700000000000005,0.0298,2.5163,0.0498,1.1077000000000001,4.8858,2.6689,0.41869999999999996,0.0066,254.0,16.0,27.0,15.0,3.0,2.0,2555.1,289.6,69.4,14.5,2.2,2538.0,252.5,64.8,22.6,7.8,0.0,2883.0,735.9000000000001,356.0,142.8,68.4,34.2,23.0,11.7,7.1,1541.8,12.600000000000001,2113.1,2909.5,718.0999999999999,74.9,0.8999999999999999
Samalie Nakacwa,Kawempe Muslim Lfc,Kampala Queens Fc,Kawempe Muslim Lfc,Wmd9,Defenders,Rb,Loss,Home,91.28333333333333,7.6447,430.13,40.0,703.7372,11.0,371.7015,13.0171,66.9209,26.2402,6.2401,5.9741,83.74694175643602,178.0,122.0,47.0,12.0,159.0,108.0,52.0,23.0,2.923,0.5801000000000001,0.13340000000000002,0.0274,0.0037,3.1891999999999996,0.5581,0.15460000000000002,0.0599,0.0153,1.6800000000000002,1.6265999999999998,1.0774,0.5569,0.2378,0.1238,0.0802,0.042800000000000005,0.0203,2.1571,0.0416,0.8928,4.1396999999999995,2.182,0.41069999999999995,0.0194,265.0,11.0,24.0,12.0,4.0,0.0,2515.3,279.1,65.8,15.799999999999999,2.8,2273.0,243.10000000000002,59.5,19.9,4.5,5478.6,2990.4,579.2,305.7,140.6,58.0,31.0,18.8,10.8,5.199999999999999,1328.2,10.9,2328.4,2484.7,588.9,74.1,2.7
Samalie Nakacwa,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd17,Defenders,Rb,Loss,Away,105.38333333333333,8.6716,408.06,40.0,796.8161,14.0,420.69820000000004,12.7486,63.857,27.3282,6.0267,7.4356,82.286256523802,195.0,140.0,48.0,24.0,166.0,101.0,65.0,38.0,3.3377,0.6134,0.1511,0.039099999999999996,0.0078,3.677,0.5655,0.17520000000000002,0.07170000000000001,0.0329,2.1286,1.8933,1.245,0.5495000000000001,0.2517,0.1086,0.08360000000000001,0.046700000000000005,0.038400000000000004,2.2588,0.0676,1.2355,4.421900000000001,2.6060999999999996,0.3898,0.0183,240.0,14.0,23.0,13.0,2.0,2.0,2828.0,288.0,72.7,19.9,4.6,2783.7,247.39999999999998,65.4,25.1,10.4,6345.3,3655.8,664.3,350.3,141.5,61.900000000000006,27.1,20.700000000000003,11.0,9.5,1384.9,18.2,2897.1,2670.1,705.6,69.9,2.5
Samalie Nakacwa,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd6,Defenders,Rb,Win,Home,96.8,8.183,452.52,28.0,729.3217999999999,7.0,389.0591,12.7151,66.4163,25.4402,4.7289,7.3289,84.53512396694215,189.0,96.0,23.0,9.0,169.0,85.0,35.0,25.0,3.3922,0.48250000000000004,0.0916,0.0166,0.003,3.5437000000000003,0.46950000000000003,0.1205,0.0417,0.0218,1.9278,1.848,1.067,0.5646,0.2558,0.11199999999999999,0.050699999999999995,0.0277,0.0154,2.2885999999999997,0.025400000000000002,1.0682,4.393599999999999,2.2687,0.4481,0.0044,235.0,7.0,11.0,8.0,8.0,1.0,2635.3999999999996,250.1,46.0,11.3,2.1,2594.2,215.1,48.5,14.5,6.6,5824.0,3204.4,652.5,301.1,138.3,58.6,26.400000000000002,12.2,6.6,3.7,1413.8,6.2,2474.0,2651.3999999999996,618.3,79.5,0.6
Samalie Nakacwa,Kawempe Muslim Lfc,Makerere University Wfc,Kawempe Muslim Lfc,Wmd12,Defenders,Rb,Draw,Away,94.86666666666667,8.5108,495.80400000000003,39.0,778.6892,9.0,406.1032,13.809000000000001,71.513,24.4962,4.9112,6.2889,89.71328179901614,178.0,156.0,41.0,14.0,173.0,129.0,44.0,17.0,3.2347,0.5937,0.1488,0.0332,0.0036,3.6791,0.5735,0.1876,0.0473,0.0092,1.913,1.9358,1.1695,0.5596,0.3241,0.14700000000000002,0.0882,0.045899999999999996,0.026300000000000004,2.2664,0.0349,1.0668,4.494400000000001,2.4537,0.4886,0.0071,216.0,10.0,21.0,12.0,4.0,2.0,2528.3,286.4,71.2,20.4,2.5999999999999996,2471.0,248.9,72.2,16.7,3.2,5720.799999999999,3031.7,684.8,331.20000000000005,143.5,75.0,35.5,21.2,11.3,7.1000000000000005,1369.6,10.0,2314.2,2655.6,664.2,85.9,1.0
Samalie Nakacwa,Kawempe Muslim Lfc,Makerere University Wfc,Kawempe Muslim Lfc,Wmd4,Defenders,Rb,Loss,Away,96.8,8.2945,521.5129999999999,44.0,754.4495999999999,14.0,390.45939999999996,13.1055,64.5965,25.8562,5.1,7.0546,85.68698347107438,167.0,122.0,39.0,12.0,167.0,96.0,35.0,29.0,3.2378,0.5805,0.1248,0.0269,0.0043,3.5476,0.56,0.1517,0.042300000000000004,0.0185,2.0686,1.65,1.1796,0.6387,0.2828,0.155,0.0768,0.0557,0.0228,2.1271,0.037200000000000004,1.1721,4.1693,2.4317,0.5135000000000001,0.008,238.0,14.0,21.0,15.0,4.0,4.0,2571.2,279.6,62.0,15.5,2.7,2584.0,232.1,55.5,14.0,6.1,5822.6,3298.2,582.5999999999999,327.79999999999995,155.1,67.69999999999999,37.2,18.5,13.2,5.800000000000001,1306.7,9.899999999999999,2534.9,2542.3,652.6,91.8,1.1
Samalie Nakacwa,Kawempe Muslim Lfc,Olila Hs Wfc,Kawempe Muslim Lfc,Wmd7,Defenders,Rb,Draw,Away,93.51666666666667,8.3097,287.38599999999997,25.0,738.3235999999999,3.0,390.46090000000004,13.2146,70.3923,25.4882,4.8202,5.7378,88.85795758331847,186.0,114.0,33.0,8.0,183.0,72.0,37.0,24.0,3.3815,0.49670000000000003,0.1079,0.0169,0.0018,3.6632,0.45489999999999997,0.12240000000000001,0.048,0.0166,2.0247,2.0372,1.0769000000000002,0.42810000000000004,0.20040000000000002,0.0965,0.0596,0.0263,0.016,2.3232,0.0209,1.0837,4.602600000000001,2.3361,0.2817,0.0058,174.0,3.0,15.0,9.0,0.0,1.0,2546.5,250.39999999999998,56.8,11.2,1.2999999999999998,2523.3,208.7,48.8,16.9,5.4,5669.3,3004.3999999999996,711.2,308.2,113.1,49.4,24.0,14.7,6.800000000000001,4.2,1428.3,5.0,2199.8,2775.2,643.7,49.800000000000004,0.8
Samalie Nakacwa,Kawempe Muslim Lfc,Rines Ss Wfc,Kawempe Muslim Lfc,Wmd1,Defenders,Rb,Win,Home,93.4,8.704,620.711,54.0,801.793,9.0,408.08910000000003,14.5042,76.2125,28.2722,5.8182,5.5741,93.19057815845824,162.0,116.0,57.0,13.0,187.0,91.0,51.0,30.0,3.3524000000000003,0.6166,0.1685,0.032100000000000004,0.0052,3.6672000000000002,0.5945,0.18409999999999999,0.056999999999999995,0.0266,1.7900999999999998,1.8467,1.2398,0.6819,0.3192,0.1663,0.1048,0.0597,0.0314,2.4028,0.0616,0.9997,4.4651,2.6184,0.5804,0.0403,234.0,9.0,28.0,16.0,9.0,1.0,2468.9,284.29999999999995,78.2,17.5,3.2,2411.9,245.3,68.1,19.5,8.0,5604.7,2804.2,648.4,344.3,167.60000000000002,75.0,39.4,24.6,14.4,7.2,1464.2,15.6,2133.8,2657.5,704.4000000000001,103.7,5.5
Samalie Nakacwa,Kawempe Muslim Lfc,Rines Ss Wfc,Kawempe Muslim Lfc,Wmd15,Defenders,Rb,Win,Away,95.76666666666667,8.4689,455.116,39.0,769.3017,9.0,406.6638,13.5549,68.2955,25.8562,5.2623,5.3741,88.43264879916464,169.0,129.0,46.0,8.0,155.0,101.0,45.0,23.0,3.2689,0.5670999999999999,0.15089999999999998,0.0236,0.0027,3.7033,0.5279,0.1498,0.0581,0.0168,2.0316,1.8614,1.2583000000000002,0.5864,0.2861,0.137,0.08,0.0436,0.0207,2.1201,0.0439,1.1131000000000002,4.2786,2.6221,0.4427,0.0123,243.0,9.0,22.0,11.0,6.0,0.0,2497.6,261.6,72.0,14.600000000000001,1.6,2604.5,223.5,56.400000000000006,19.299999999999997,5.699999999999999,0.0,3157.8,651.2,349.6,149.10000000000002,68.5,34.3,18.700000000000003,11.1,5.2,1300.7,10.6,2377.2,2592.9,706.2,78.8,1.7
Samalie Nakacwa,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd11,Defenders,Rb,Draw,Home,98.15,8.541,635.3050000000001,48.0,783.8109,10.0,411.82669999999996,13.4994,68.7619,28.1122,4.4334,6.6489,87.01986754966887,182.0,128.0,49.0,11.0,190.0,92.0,42.0,36.0,3.3133,0.6052,0.1658,0.0296,0.0028,3.5884,0.5798,0.15960000000000002,0.0616,0.0349,1.9372,1.8296999999999999,1.0326,0.5712999999999999,0.3348,0.1825,0.0986,0.0716,0.0356,2.3859,0.0613,1.0393,4.6022,2.2644,0.5983,0.0369,274.0,10.0,26.0,16.0,5.0,1.0,2616.1000000000004,284.3,76.6,16.4,1.8,2567.5,247.4,58.4,20.4,10.6,0.0,3171.7,650.3,293.8,141.4,75.5,40.6,23.0,16.6,7.7,1464.2,14.7,2409.1000000000004,2767.4,613.9,104.1,5.0
Samalie Nakacwa,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd22,Defenders,Rb,Draw,Away,92.85,7.3918,410.541,33.0,665.9341,2.0,337.00260000000003,12.0816,65.4888,25.4482,5.4978,5.8623,79.61012385568121,146.0,90.0,39.0,9.0,143.0,66.0,40.0,17.0,2.9648000000000003,0.48360000000000003,0.09770000000000001,0.0221,0.0026,3.1751,0.4619,0.1305,0.0414,0.0121,1.5295999999999998,1.6686,1.1052,0.4831,0.2486,0.1177,0.0824,0.032600000000000004,0.024800000000000003,2.0667,0.032799999999999996,0.8311999999999999,3.8471,2.303,0.4054,0.0051,164.0,2.0,14.0,14.0,5.0,0.0,2724.7,221.0,48.9,11.8,2.0,2327.2,191.89999999999998,48.5,14.3,4.0,5594.1,3193.6,579.4000000000001,308.6,118.1,57.599999999999994,28.200000000000003,19.1,7.4,6.0,1267.9,8.399999999999999,2601.1,2299.1,621.5,71.9,0.7
Samalie Nakacwa,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd13,Defenders,Rb,Loss,Home,98.76666666666667,9.0256,448.44899999999996,37.0,823.4538,13.0,442.6014,14.1414,75.8332,25.0082,5.0623,6.2384,91.3830577117786,219.0,147.0,40.0,13.0,219.0,94.0,55.0,27.0,3.4173,0.6557,0.1505,0.0245,0.0056,3.9596,0.5906,0.1436,0.057499999999999996,0.0208,1.8553,2.2159000000000004,1.2976,0.5707,0.2647,0.1446,0.0907,0.046299999999999994,0.0329,2.4718,0.034999999999999996,1.0385,4.7116,2.827,0.4419,0.0065,264.0,13.0,19.0,11.0,7.0,0.0,2491.2,315.79999999999995,76.7,16.5,3.1,2689.8,259.4,57.5,20.4,6.3,5936.6,2988.8,776.0,366.6,146.3,64.5,36.8,21.4,11.5,7.8,1507.4,9.6,2302.2,2782.0,772.8,78.8,0.9
Samalie Nakacwa,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd3,Defenders,Rb,Win,Away,96.28333333333333,8.905000000000001,573.886,48.0,817.4887000000001,7.0,431.4951,14.3079,77.05260000000001,25.0882,6.4534,7.3689,92.48745023368532,212.0,127.0,46.0,19.0,196.0,106.0,47.0,36.0,3.5145999999999997,0.6256999999999999,0.16620000000000001,0.026799999999999997,0.0065,3.7065,0.5918,0.1669,0.0687,0.0314,1.7872,2.0484,1.2306,0.6184000000000001,0.3361,0.1815,0.0951,0.061,0.031100000000000003,2.4749,0.0408,1.0051999999999999,4.6859,2.6399999999999997,0.5696,0.0042,288.0,7.0,26.0,18.0,3.0,1.0,2623.9,283.20000000000005,72.9,15.4,4.2,2471.1,253.9,60.9,21.9,8.8,5816.0,2923.3999999999996,726.1,343.9,150.8,76.5,44.4,22.4,15.7,8.6,1492.6999999999998,11.7,2258.9,2742.7,712.8,101.2,0.6
